"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.comments","Answer.el10","Answer.el12","Answer.el13","Answer.el14","Answer.el15","Answer.el17","Answer.el18","Answer.q1","Answer.q2","Answer.q4","Approve","Reject"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","31N2WW6R9RQ9O1PMTJZM2DC0RJUF3H","A3SIR6994WP6V","Approved","Sat Nov 29 07:42:55 GMT 2014","Sat Nov 29 07:46:02 GMT 2014","Sat Nov 29 14:46:02 GMT 2014","2014/11/29 14:48:46 +0000","","","187","100% (6/6)","100% (6/6)","100% (6/6)","no, comments","5","5","1","1","5","1","4","Michael J. Mauboussin","andrew@success-equation.com","The probability player 1 has of winnning a 5 set match will appear in the pie chart."
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","31T4R4OBOSGKM86Z4TCB7O3DZ807CF","AUUAFG5DUF89I","Approved","Sat Nov 29 18:18:04 GMT 2014","Sat Nov 29 18:18:58 GMT 2014","Sun Nov 30 01:18:58 GMT 2014","2014/11/30 01:23:46 +0000","","","54","100% (3/3)","100% (3/3)","100% (3/3)","","","","","","","","","","","63"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","35DR22AR5DKQONG7TD588KC7VPKX3M","A372F1FDPWXBY3","Approved","Sun Nov 30 01:31:35 GMT 2014","Sun Nov 30 01:39:04 GMT 2014","Sun Nov 30 08:39:04 GMT 2014","2014/11/30 08:43:48 +0000","","","449","100% (1/1)","100% (1/1)","100% (1/1)","I think I understood that the simulations were supporting your book, but perhaps a short description when you first open the webpage would help clear up confusion for people.","1","4","4","3","4","1","","Harvard Business Review Press","andrew@success-equation.com","63"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","36AHBNMV1RCD6K8ERYXM475SO80DY3","A2Z5XEQNW13NUJ","Approved","Sun Nov 30 00:02:04 GMT 2014","Sun Nov 30 00:05:36 GMT 2014","Sun Nov 30 07:05:36 GMT 2014","2014/11/30 07:08:47 +0000","","","212","100% (1/1)","100% (1/1)","100% (1/1)","I had to manually type the intended site into my browser. The link given gave a XML error.","2","5","1","2","5","2","5","arvard Business Review Press","andrew@success-equation.com","63%"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","38BQUHLA9W04G0APY4NRL6UKJCPOMH","A2QBY47K90M99E","Approved","Sat Nov 29 22:37:15 GMT 2014","Sat Nov 29 22:39:20 GMT 2014","Sun Nov 30 05:39:20 GMT 2014","2014/11/30 05:43:46 +0000","","","125","100% (3/3)","100% (3/3)","100% (3/3)","It seems cluttered and unorganized.","3","3","5","5","2","3","3","Harvard Business Review Press","andrew@success-equation.com","63%"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","3COPXFW7XBCRBCMNSSNQVT764CQKPP","A26GD7O74RXO5U","Approved","Sat Nov 29 22:17:00 GMT 2014","Sat Nov 29 22:21:37 GMT 2014","Sun Nov 30 05:21:37 GMT 2014","2014/11/30 05:23:47 +0000","","","277","100% (2/2)","100% (2/2)","100% (2/2)","","2","1","5","4","2","5","2","Harvard Business Review Press","andrew@success-equation.com","63"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","3DBQWDE4Y6YOQ8P75Q6SPFJT77V5NU","A3774HPOUKYTX7","Approved","Sat Nov 29 22:15:58 GMT 2014","Sat Nov 29 22:17:25 GMT 2014","Sun Nov 30 05:17:25 GMT 2014","2014/11/30 05:18:47 +0000","","","87","100% (7/7)","100% (7/7)","100% (7/7)","","1","5","1","1","5","1","5","Harvard Business Review Press","andrew@success-equation.com","63"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","3E1QT0TDFP9FZPXI6803WRX3NY28IJ","A22QVNPVZ06RPI","Approved","Sat Nov 29 22:18:56 GMT 2014","Sat Nov 29 22:22:27 GMT 2014","Sun Nov 30 05:22:27 GMT 2014","2014/11/30 05:23:47 +0000","","","211","100% (2/2)","100% (2/2)","100% (2/2)","","2","4","3","3","4","2","3","Harvard Business Review Press","andrew@success-equation.com","63%"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","3GM6G9ZBKNXKTSFXUL9QFG07IK8MT3","A3SS78KBXB2EWG","Approved","Sat Nov 29 23:03:37 GMT 2014","Sat Nov 29 23:34:46 GMT 2014","Sun Nov 30 06:34:46 GMT 2014","2014/11/30 06:38:46 +0000","","","1869","100% (1/1)","100% (1/1)","100% (1/1)","none","1","4","2","4","3","2","3","Michael J. Mauboussin","andrew@success-equation.com","63"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","3JJVG1YBEBXMPZ0A201JYKJZQHU5BG","A3VOMP0WOJTB4I","Approved","Sat Nov 29 10:12:46 GMT 2014","Sat Nov 29 10:29:41 GMT 2014","Sat Nov 29 17:29:41 GMT 2014","2014/11/29 17:33:46 +0000","","","1015","100% (9/9)","100% (9/9)","100% (9/9)","This survey was interesting.","4","5","1","1","5","1","5","Harvard Business Review Press","andrew@success-equation.com","63%"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","3K4J6M3CXETFMMK2DIKE76QIY99GA2","A2TDLLB8JTZGBN","Approved","Sat Nov 29 22:36:48 GMT 2014","Sat Nov 29 22:39:17 GMT 2014","Sun Nov 30 05:39:17 GMT 2014","2014/11/30 05:43:46 +0000","","","149","100% (1/1)","100% (1/1)","100% (1/1)","this was an awful lot of effort","","1","5","4","2","4","3","Michael J. Mauboussin","andrew@success-equation.com","37 i think? i can't figure this out"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","3L70J4KAZGMCA2ABBSJ61LNLLG7ADY","AQ4PB1PVI9U7V","Approved","Sat Nov 29 10:11:14 GMT 2014","Sat Nov 29 10:26:59 GMT 2014","Sat Nov 29 17:26:59 GMT 2014","2014/11/29 17:28:47 +0000","","","945","100% (9/9)","100% (9/9)","100% (9/9)","This survey was good.","4","5","1","1","5","1","5","Harvard Business Review Press.","andrew@success-equation.com","63%"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","3NLZY2D53PPNVU5KD5EGAYAVY7VQL1","A19HCBT1EH8484","Approved","Sat Nov 29 10:13:30 GMT 2014","Sat Nov 29 10:26:56 GMT 2014","Sat Nov 29 17:26:56 GMT 2014","2014/11/29 17:28:47 +0000","","","806","100% (9/9)","100% (9/9)","100% (9/9)","I loved completing this survey.","4","5","1","1","5","1","5","Harvard Business Review Press","andrew@success-equation.com","63%"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","3QAPZX2QN4DT6FEDM12WGWK4F4T02D","ADWDNBND4BW94","Approved","Sat Nov 29 22:10:48 GMT 2014","Sat Nov 29 22:35:08 GMT 2014","Sun Nov 30 05:35:08 GMT 2014","2014/11/30 05:38:47 +0000","","","1460","100% (5/5)","100% (5/5)","100% (5/5)","","1","5","1","1","1","1","5","Michael J. Mauboussin","michael@michaelmauboussin.com","63%"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","3QL2OFSM96I9PTYMK0T03LP3ZOHNCK","A3M6D6HNOB7OZ","Approved","Sat Nov 29 22:47:52 GMT 2014","Sat Nov 29 22:50:30 GMT 2014","Sun Nov 30 05:50:30 GMT 2014","2014/11/30 05:53:46 +0000","","","158","100% (1/1)","100% (1/1)","100% (1/1)","","3","4","2","2","5","1","4","Harvard Business Review Press.","andrew@success-equation.com","63"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","3R0T90IZ1SC3F1H0XWG5D1G6YCTGC3","A2JCK494NV7TFX","Approved","Sat Nov 29 21:53:14 GMT 2014","Sat Nov 29 21:56:02 GMT 2014","Sun Nov 30 04:56:02 GMT 2014","2014/11/30 04:58:47 +0000","","","168","100% (3/3)","100% (2/2)","100% (2/2)","The design is nice and clean. It's easy to navigate","1","5","1","1","4","1","4","Harvard Business Review Press","andrew@success-equation.com","63%"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","3T3IWE1XG6NBE7DPMEG7WPKCSL6QTV","AYYSG3O9FNU15","Approved","Sat Nov 29 23:45:47 GMT 2014","Sat Nov 29 23:47:06 GMT 2014","Sun Nov 30 06:47:06 GMT 2014","2014/11/30 06:48:47 +0000","","","79","100% (4/4)","100% (4/4)","100% (4/4)","","1","5","1","1","5","1","5","Harvard Business Review Press","andrew@success-equation.com","63"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","3TMSXRD2X60FPKX2W4V3I8J3O3U1WZ","A19C6T7B0H4PAQ","Approved","Sat Nov 29 22:41:55 GMT 2014","Sat Nov 29 22:42:48 GMT 2014","Sun Nov 30 05:42:48 GMT 2014","2014/11/30 05:43:47 +0000","","","53","100% (2/2)","100% (2/2)","100% (2/2)","Again, it just looks really plain and half finished/poorly made.","2","3","3","1","2","3","4","Harvard Business Review Press","andrew@success-equation.com","63"
"3ATYLI1PRT2BS86A455XHU7J80HJOE","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Sat Nov 29 06:12:06 GMT 2014","20","BatchId:1751075;","3600","25200","Sat Dec 06 06:12:06 GMT 2014","","","3TPZPLC3M0CLFEEG7MVRE7Q4TQ5P3K","A1S8DYWNS59XWB","Approved","Sat Nov 29 22:37:54 GMT 2014","Sat Nov 29 22:39:54 GMT 2014","Sun Nov 30 05:39:54 GMT 2014","2014/11/30 05:43:46 +0000","","","120","100% (1/1)","100% (1/1)","100% (1/1)","The site doesn't talk much about the actual book's content.","1","2","5","4","2","2","2","Harvard Business Review Press","andrew@success-equation.com","63%"
